trip_distance,duration,total_amount,rush_hour
2.4,9.683333333333334,11.3,0
0.47,6.616666666666666,6.8,0
2.71,10.866666666666667,12.8,1
4.2,11.2,15.3,0
1.29,10.283333333333333,8.8,0
0.7,4.266666666666667,5.8,0
1.71,17.533333333333335,12.8,0
1.7,8.183333333333334,9.3,0
3.51,23.116666666666667,17.3,0
1.0,5.233333333333333,6.3,0
1.33,16.9,12.3,0
0.5,3.716666666666667,5.3,0
2.19,30.116666666666667,18.8,0
1.26,6.016666666666667,7.8,0
0.75,4.433333333333334,5.8,0
0.6,3.1166666666666667,5.3,1
5.35,22.366666666666667,21.3,0
1.9,8.233333333333333,8.8,0
3.44,17.35,15.8,0
4.3,21.483333333333334,18.3,0
1.7,10.633333333333333,9.8,0
9.54,24.9,30.8,1
0.5,6.45,6.8,0
0.9,5.3,7.3,0
0.6,3.4833333333333334,5.3,0
0.4,4.85,5.800000000000001,0
1.67,5.866666666666666,8.3,0
1.7,16.066666666666666,11.8,0
1.7,30.55,18.8,0
1.36,5.05,7.299999999999999,0
1.4,10.833333333333334,9.3,0
0.4,1.25,4.8,0
1.22,10.633333333333333,9.8,0
5.56,24.166666666666668,22.8,1
1.6,10.683333333333334,10.3,1
1.44,27.783333333333335,17.3,0
0.7,4.866666666666666,6.3,1
0.5,1.5333333333333334,4.3,0
1.97,7.333333333333333,9.8,0
5.57,25.066666666666666,22.3,0
1.6,14.25,10.8,1
2.36,15.033333333333333,12.8,0
1.34,14.35,10.8,1
3.76,10.383333333333333,14.3,0
5.7,17.883333333333333,20.3,0
2.67,18.633333333333333,15.8,1
4.1,15.766666666666667,16.8,0
6.2,21.733333333333334,21.8,0
2.21,18.15,14.3,1
1.3,7.383333333333334,8.299999999999999,0
1.09,7.75,7.800000000000001,0
3.18,11.133333333333333,13.3,0
1.66,10.816666666666666,10.3,1
1.56,18.316666666666666,13.3,0
3.69,18.7,16.299999999999997,0
0.8,17.433333333333334,12.8,1
6.4,11.1,20.3,0
1.8,6.666666666666667,9.3,0
0.8,3.2666666666666666,5.800000000000001,0
2.06,10.083333333333334,10.8,0
7.25,16.116666666666667,23.3,0
0.5,3.3666666666666667,5.8,0
7.3,21.366666666666667,23.3,1
2.72,14.0,13.3,0
5.1,33.65,24.3,1
8.5,33.46666666666667,30.800000000000004,1
0.89,8.5,8.3,0
0.4,4.033333333333333,5.3,0
0.0,0.5666666666666667,3.8,0
4.2,19.866666666666667,17.3,0
0.07,1.75,3.8,0
0.7,4.616666666666666,7.3,1
4.86,39.883333333333326,18.8,0
1.12,8.8,9.3,1
0.7,6.933333333333334,7.3,0
2.35,13.7,12.3,0
1.08,14.566666666666666,11.8,1
6.19,25.1,23.8,0
1.3,8.766666666666667,8.8,0
0.45,3.283333333333333,4.8,0
3.97,11.55,13.3,1
1.32,8.516666666666667,9.3,1
9.94,31.3,33.800000000000004,1
1.3,10.85,9.3,0
1.4,6.566666666666666,7.8,0
7.8,30.583333333333332,28.8,1
5.32,37.0,25.8,0
3.1,16.366666666666667,14.8,0
1.1,10.066666666666666,8.8,1
5.13,18.016666666666666,19.3,0
1.5,10.733333333333333,9.3,0
6.2,15.933333333333334,20.8,0
0.67,2.4833333333333334,5.3,0
1.62,12.35,11.3,1
0.74,4.15,5.8,0
1.1,8.616666666666667,8.3,1
1.03,5.983333333333333,6.8,0
0.4,7.6,6.800000000000001,0
2.33,14.666666666666666,12.8,0
1.01,11.783333333333333,9.3,1
0.4,3.5833333333333335,5.3,0
3.5,8.866666666666667,12.3,0
2.8,20.783333333333335,15.3,0
3.6,21.15,17.3,0
2.13,11.75,12.3,1
1.64,9.533333333333333,8.8,0
4.6,22.216666666666665,19.3,0
1.1,4.883333333333334,6.3,0
2.51,23.75,17.3,0
1.41,20.283333333333335,14.8,1
1.37,14.2,11.3,0
1.4,13.266666666666667,10.3,0
0.9,3.3,5.8,0
2.6,20.483333333333334,15.3,0
1.7,9.533333333333333,9.8,0
10.0,22.583333333333332,30.800000000000004,0
1.2,4.583333333333333,6.8,0
0.9,4.8,6.3,0
0.45,2.3,4.8,0
1.4,7.883333333333334,7.800000000000001,0
3.28,17.016666666666666,15.3,1
1.13,6.916666666666667,7.8,0
5.11,25.283333333333335,21.3,0
2.1,20.8,14.8,0
0.4,3.283333333333333,4.8,0
1.6,7.083333333333333,8.3,0
3.43,10.633333333333333,13.8,1
2.98,14.966666666666667,13.3,0
1.0,4.483333333333333,6.8,0
0.8,5.166666666666667,5.8,0
10.7,25.266666666666666,33.800000000000004,0
1.42,8.35,8.8,0
2.42,16.583333333333332,13.8,0
0.98,8.416666666666666,8.3,0
11.46,39.883333333333326,41.8,0
3.8,8.566666666666666,13.8,0
0.28,1.6,4.8,0
2.78,14.35,12.8,0
0.79,4.066666666666666,6.3,0
1.4,8.65,8.8,1
0.8,4.816666666666666,6.800000000000001,0
2.3,15.916666666666666,13.3,1
4.7,21.033333333333335,18.8,0
3.23,14.083333333333334,13.8,0
0.89,7.866666666666666,8.3,0
0.83,7.216666666666667,6.8,1
1.4,6.966666666666667,8.3,0
0.52,5.216666666666667,6.8,1
1.49,8.683333333333334,9.8,1
2.2,12.25,11.3,0
1.25,7.883333333333334,7.8,0
1.06,5.4,6.8,0
2.2,11.7,11.3,0
2.05,6.85,9.8,0
2.3,10.8,11.3,1
0.33,39.883333333333326,5.3,1
1.23,13.3,10.3,1
1.6,9.633333333333333,10.3,1
4.8,18.8,19.8,0
0.9,7.6,7.3,0
0.93,5.833333333333333,6.8,0
0.83,12.116666666666667,10.3,1
0.58,1.6,4.3,0
0.73,4.766666666666667,5.8,0
0.89,9.233333333333333,8.8,0
1.39,6.0,7.799999999999999,0
2.62,19.033333333333335,14.8,0
1.7,14.033333333333333,10.8,0
7.0,15.866666666666667,22.3,1
0.8,9.333333333333334,8.3,0
0.43,5.0,5.8,0
2.49,15.233333333333333,13.8,1
0.48,3.8333333333333335,5.3,0
0.44,1.1,4.3,1
6.7,21.416666666666668,24.3,1
0.5,4.0,5.8,0
1.0,15.533333333333333,11.3,0
1.02,14.183333333333334,10.3,1
7.19,22.016666666666666,24.8,0
1.2,19.483333333333334,14.3,1
0.44,3.783333333333333,5.3,0
0.95,7.066666666666666,7.8,0
0.79,6.833333333333333,7.8,1
1.13,5.75,7.799999999999999,1
0.78,4.416666666666667,5.8,0
0.61,7.316666666666666,7.3,0
10.0,17.716666666666665,29.300000000000004,0
1.31,9.583333333333334,8.8,1
1.87,8.616666666666667,9.3,0
1.4,13.183333333333334,11.3,1
1.0,3.216666666666667,6.8,1
0.9,6.55,7.8,1
1.46,5.283333333333333,7.799999999999999,0
0.9,9.8,8.8,0
0.6,10.683333333333334,8.3,1
1.48,13.15,10.3,0
0.8,7.883333333333334,8.3,1
2.05,17.483333333333334,13.8,0
0.46,3.1,5.300000000000001,0
0.4,6.566666666666666,7.3,1
1.48,12.6,10.8,0
1.79,9.8,9.8,0
2.8,14.833333333333334,13.3,0
2.2,11.3,11.8,1
1.64,8.016666666666667,8.8,0
1.14,7.9,7.8,1
0.7,3.933333333333333,5.8,0
0.65,6.5,6.3,1
4.3,11.516666666666667,15.3,0
3.15,30.45,20.8,1
0.8,7.183333333333334,6.8,1
1.8,14.066666666666666,11.3,0
1.83,9.9,10.3,0
10.75,35.8,34.800000000000004,0
1.18,13.433333333333334,10.3,0
1.82,17.733333333333334,13.8,1
3.92,15.7,16.299999999999997,0
1.6,10.75,9.8,0
5.0,15.85,18.8,0
13.9,39.883333333333326,42.8,1
0.6,3.3,5.8,0
1.3,14.966666666666667,11.8,1
1.06,12.15,9.8,0
5.3,24.5,22.8,0
2.03,24.466666666666665,17.3,1
3.0,20.433333333333334,15.8,0
0.72,5.45,6.3,0
1.76,20.25,14.8,1
0.75,3.066666666666667,5.3,0
1.36,6.666666666666667,7.8,1
2.0,29.766666666666666,18.3,0
3.7,21.533333333333335,17.8,0
0.7,5.2,5.8,0
0.88,11.65,9.3,0
1.9,8.9,9.8,0
1.5,9.65,9.8,0
1.03,8.933333333333334,8.3,0
0.8,5.3,6.3,1
2.9,11.116666666666667,12.3,0
10.1,39.883333333333326,41.8,1
1.08,9.35,8.3,0
2.2,9.95,11.3,1
4.41,25.8,20.3,0
0.48,4.45,5.8,0
6.89,26.15,25.3,0
1.33,5.583333333333333,7.8,0
1.31,6.25,7.3,1
2.2,12.533333333333333,11.3,0
1.52,5.883333333333334,7.8,0
1.5,6.933333333333334,8.8,1
0.8,4.183333333333334,6.8,0
3.33,17.9,14.3,0
1.7,15.65,13.3,1
3.99,14.0,14.800000000000002,0
3.37,16.516666666666666,15.3,0
0.6,12.0,9.3,0
3.5,9.983333333333333,13.3,0
0.5,1.9833333333333334,4.300000000000001,1
5.1,23.433333333333334,21.3,0
1.96,17.516666666666666,13.3,1
1.3,7.983333333333333,7.800000000000001,0
4.2,34.38333333333333,23.3,1
1.6,15.85,11.8,1
0.5,3.2333333333333334,6.3,1
12.9,39.483333333333334,41.8,0
1.71,14.183333333333334,11.3,0
0.53,2.0833333333333335,4.3,0
3.4,21.666666666666668,17.3,0
3.29,18.966666666666665,17.3,1
0.8,5.233333333333333,7.3,1
2.3,10.416666666666666,11.8,1
8.48,25.816666666666666,27.800000000000004,0
0.96,4.516666666666667,7.299999999999999,1
2.3,11.1,11.8,1
5.36,17.55,19.3,0
4.16,13.2,15.8,0
3.0,16.9,14.8,0
2.7,17.333333333333332,14.3,1
1.28,9.55,8.3,0
2.35,23.516666666666666,16.3,0
1.8,6.833333333333333,8.8,0
0.63,3.783333333333333,5.8,0
0.92,6.5,7.3,0
0.77,6.1,7.299999999999999,0
0.55,5.783333333333333,7.300000000000001,1
0.8,7.466666666666667,7.8,0
1.23,6.25,7.300000000000001,0
0.92,7.716666666666667,7.800000000000001,0
2.3,12.5,11.8,0
3.48,15.816666666666666,14.8,0
2.2,7.583333333333333,10.3,0
2.2,13.533333333333333,12.3,1
0.1,3.8,4.8,0
1.72,8.033333333333333,9.3,0
1.15,6.666666666666667,7.8,0
3.0,7.583333333333333,12.3,0
1.58,12.133333333333333,10.3,0
6.3,33.31666666666667,27.3,0
0.41,2.8833333333333333,4.8,0
2.5,17.483333333333334,13.3,0
1.38,7.75,8.8,0
2.1,17.816666666666666,13.3,0
3.67,31.4,20.8,0
1.3,8.75,9.3,0
1.22,9.833333333333334,8.8,0
2.3,12.55,11.3,0
3.19,12.7,13.3,0
0.6,3.2666666666666666,5.3,0
1.0,6.383333333333334,6.8,0
0.8,3.566666666666667,5.8,0
3.3,23.533333333333335,18.3,1
1.5,7.85,8.8,0
6.57,23.2,23.8,0
1.04,4.816666666666666,6.3,0
10.12,20.4,29.8,0
1.67,10.883333333333333,10.8,1
1.02,17.983333333333334,12.3,0
1.8,4.466666666666667,7.800000000000001,1
0.98,5.916666666666667,7.300000000000001,0
2.04,10.55,10.3,1
0.8,3.966666666666667,5.800000000000001,0
4.25,27.8,20.3,0
2.03,11.233333333333333,10.3,0
13.4,39.883333333333326,47.8,0
1.6,9.933333333333334,9.3,0
3.77,18.333333333333332,16.299999999999997,1
1.0,6.966666666666667,7.3,0
0.67,3.0166666666666666,6.3,1
1.0,5.783333333333333,7.3,0
3.7,12.266666666666667,14.3,0
0.73,5.1,6.3,1
1.47,7.05,8.3,0
9.0,39.883333333333326,55.8,0
8.4,28.45,28.8,0
6.52,23.566666666666666,24.8,0
1.9,11.55,10.3,0
2.0,14.516666666666667,12.8,1
2.2,12.266666666666667,11.8,1
4.14,39.883333333333326,18.8,0
1.82,9.716666666666667,10.3,0
1.5,7.75,8.8,0
1.01,6.416666666666667,7.3,0
2.39,9.1,10.8,0
1.8,11.85,10.8,0
0.0,0.0,4.3,1
6.98,28.833333333333332,26.3,0
6.01,24.483333333333334,23.3,0
0.48,4.0,5.8,0
1.3,13.516666666666667,10.8,0
0.7,5.5,6.800000000000001,0
5.05,19.55,18.3,0
3.2,23.3,17.3,0
1.7,13.433333333333334,10.8,0
1.27,4.516666666666667,6.800000000000001,0
1.5,7.6,8.8,0
3.87,24.55,18.8,0
1.6,12.45,10.8,0
9.6,39.883333333333326,36.8,1
3.1,12.233333333333333,13.3,0
7.4,16.783333333333335,23.3,0
1.59,10.416666666666666,10.3,1
1.0,9.483333333333333,8.3,0
1.55,7.8,9.3,0
4.8,22.133333333333333,19.8,0
4.0,14.733333333333333,16.8,0
7.3,17.933333333333334,23.8,0
1.1,7.266666666666667,8.8,1
3.4,15.35,14.3,0
4.96,20.733333333333334,19.8,0
2.39,13.25,12.3,0
0.3,4.05,5.3,0
1.6,18.0,11.8,1
0.8,4.95,5.8,1
1.6,13.116666666666667,10.8,0
0.8,5.616666666666666,6.3,1
1.74,7.55,8.3,1
0.8,6.633333333333334,7.800000000000001,1
2.0,23.683333333333334,16.3,0
8.8,18.883333333333333,26.800000000000004,0
8.15,15.816666666666666,24.800000000000004,0
1.7,12.633333333333333,11.8,1
0.79,10.85,8.8,0
2.4,8.833333333333334,10.8,0
15.3,39.883333333333326,45.3,1
2.12,21.8,15.8,1
2.32,13.233333333333333,11.8,0
2.0,11.65,10.3,1
2.5,11.516666666666667,12.8,1
2.0,11.616666666666667,11.8,1
0.6,6.233333333333333,6.3,0
0.97,7.916666666666667,7.8,0
1.97,13.016666666666667,11.3,0
0.55,2.4833333333333334,4.8,1
1.4,9.466666666666667,8.8,1
0.4,7.533333333333333,6.800000000000001,0
1.2,10.283333333333333,9.3,0
0.76,5.7,6.3,1
1.56,13.083333333333334,11.8,1
0.6,5.05,6.8,1
2.6,8.55,10.8,0
0.8,8.533333333333333,7.8,0
16.92,32.483333333333334,46.8,0
3.19,11.283333333333333,12.8,0
2.61,16.533333333333335,13.8,0
2.82,18.666666666666668,14.8,1
3.97,12.383333333333333,15.3,0
2.5,12.216666666666667,12.3,1
1.2,8.85,7.8,0
0.5,2.45,4.8,1
0.4,2.683333333333333,5.8,1
1.6,7.0,8.3,0
1.29,11.666666666666666,10.8,1
0.0,0.08333333333333333,3.8,0
0.4,2.8833333333333333,5.8,1
1.07,11.016666666666667,9.3,0
1.0,7.95,7.8,0
3.99,39.883333333333326,31.3,0
1.33,10.133333333333333,9.8,0
1.9,18.95,13.8,0
1.57,4.466666666666667,7.8,0
1.35,10.733333333333333,9.8,0
4.7,24.016666666666666,20.3,0
10.3,36.666666666666664,34.800000000000004,0
2.7,9.25,10.8,0
1.4,8.6,8.8,0
1.5,20.183333333333334,14.8,0
2.2,19.516666666666666,13.8,0
0.3,3.4833333333333334,6.3,1
0.7,5.15,6.8,1
0.69,5.666666666666667,6.3,0
4.1,15.733333333333333,16.8,0
1.41,12.833333333333334,10.3,0
5.7,33.93333333333333,25.8,1
0.82,7.266666666666667,7.800000000000001,0
1.2,5.533333333333333,6.8,0
0.7,5.216666666666667,5.8,1
1.2,11.266666666666667,10.3,1
1.12,5.05,7.800000000000001,1
1.57,10.6,9.8,0
1.03,2.4833333333333334,6.3,0
1.57,12.733333333333333,10.8,0
8.5,39.883333333333326,40.8,1
0.99,9.716666666666667,8.3,0
1.2,5.833333333333333,7.800000000000001,0
0.65,2.683333333333333,5.300000000000001,0
1.9,9.033333333333333,10.3,0
1.1,12.616666666666667,9.8,0
1.7,8.566666666666666,9.3,0
1.1,5.966666666666667,7.3,0
0.79,4.916666666666667,5.8,0
0.84,8.583333333333334,7.8,0
9.99,23.433333333333334,30.8,0
1.2,5.033333333333333,7.3,0
0.7,4.733333333333333,5.8,0
1.0,5.283333333333333,6.3,0
5.08,13.933333333333334,18.8,0
0.85,15.15,10.8,0
7.3,15.8,23.8,1
2.2,16.433333333333334,12.8,0
1.9,8.733333333333333,9.3,1
3.1,14.016666666666667,14.3,0
2.09,17.016666666666666,13.8,1
1.36,14.066666666666666,10.8,1
0.62,11.4,8.8,1
1.3,12.033333333333333,9.8,0
4.1,18.716666666666665,16.8,0
4.0,12.816666666666666,15.8,0
2.78,24.083333333333332,16.8,0
0.48,3.566666666666667,5.8,0
2.07,10.916666666666666,10.8,0
0.8,12.15,9.3,0
1.51,10.65,10.8,1
2.35,9.883333333333333,11.3,0
2.77,15.066666666666666,13.3,0
1.68,16.033333333333335,11.8,0
0.37,0.9333333333333333,4.3,0
0.93,14.133333333333333,10.3,1
1.0,3.25,5.800000000000001,1
0.77,3.1666666666666665,5.3,0
6.82,35.666666666666664,27.8,1
1.41,7.583333333333333,8.8,0
0.6,17.466666666666665,12.8,1
3.88,13.883333333333333,15.3,0
3.25,15.966666666666667,14.8,0
4.72,27.8,22.8,0
1.8,8.466666666666667,9.8,0
0.7,5.183333333333334,6.3,1
0.0,0.15,3.3,1
2.21,31.333333333333332,19.8,0
0.7,4.083333333333333,5.3,1
4.1,17.466666666666665,16.8,1
3.41,18.833333333333332,16.8,0
4.09,39.883333333333326,16.3,0
4.0,23.75,18.8,0
1.07,13.716666666666667,10.8,0
2.0,39.883333333333326,27.3,1
2.09,14.45,11.8,0
0.9,5.45,7.3,0
5.3,31.9,25.3,1
4.0,16.983333333333334,16.799999999999997,0
3.76,20.766666666666666,17.3,0
1.75,4.45,7.799999999999999,0
1.5,23.383333333333333,15.3,1
0.6,5.216666666666667,6.3,0
7.3,20.85,24.300000000000004,0
1.8,12.983333333333333,10.8,1
6.7,18.616666666666667,22.8,0
2.08,12.883333333333333,11.3,0
2.65,15.4,14.3,1
0.91,6.55,6.8,1
3.82,13.633333333333333,15.3,0
2.05,25.133333333333333,16.8,0
2.0,9.216666666666667,9.8,1
2.11,10.883333333333333,10.3,0
1.33,7.566666666666666,8.3,1
1.1,5.616666666666666,7.3,0
1.55,5.25,7.799999999999999,0
0.56,3.85,5.300000000000001,0
1.3,8.116666666666667,8.3,0
7.48,30.933333333333334,29.3,0
0.8,4.266666666666667,5.8,1
1.53,19.066666666666666,13.3,0
1.4,12.05,9.8,0
1.08,8.633333333333333,7.799999999999999,1
1.65,18.7,14.3,1
2.2,13.916666666666666,12.3,0
0.98,3.433333333333333,6.3,0
0.6,2.6666666666666665,4.8,0
1.7,10.083333333333334,9.8,0
5.95,9.383333333333333,18.3,0
2.03,6.566666666666666,9.3,0
0.6,4.95,5.8,1
6.57,18.633333333333333,21.8,0
11.4,39.883333333333326,38.3,1
1.6,11.016666666666667,10.3,1
3.06,17.733333333333334,15.3,1
0.9,13.35,10.3,0
1.63,18.05,12.8,0
3.2,8.016666666666667,11.8,1
0.6,2.4,4.8,1
1.48,10.9,9.8,0
5.1,13.283333333333333,18.8,1
3.02,25.783333333333335,17.8,0
0.95,6.5,6.8,0
0.43,3.55,5.300000000000001,0
6.3,18.283333333333335,20.8,0
0.52,2.4833333333333334,4.8,1
2.15,21.1,15.3,1
0.8,2.4833333333333334,5.3,1
0.87,4.8,6.3,0
0.6,7.866666666666666,8.299999999999999,1
1.0,4.116666666666666,6.300000000000001,1
13.88,26.966666666666665,39.8,1
10.97,26.483333333333334,33.800000000000004,0
1.91,10.983333333333333,10.3,0
1.4,9.9,8.8,0
1.2,17.5,13.3,1
4.23,24.2,19.8,1
1.3,15.966666666666667,11.3,1
2.15,14.65,12.3,0
1.08,3.25,6.3,0
2.42,13.416666666666666,11.8,0
1.98,7.466666666666667,8.8,1
0.71,8.9,8.3,0
0.88,7.566666666666666,7.799999999999999,0
1.2,9.366666666666667,8.3,1
1.0,9.25,8.299999999999999,0
1.34,8.3,8.3,0
3.02,12.866666666666667,12.8,1
0.45,2.6666666666666665,4.8,0
0.36,1.9,4.3,1
2.07,11.416666666666666,11.8,1
2.1,12.3,11.3,0
0.9,5.383333333333334,7.3,1
1.2,13.75,10.3,0
0.8,2.85,5.800000000000001,0
0.76,4.066666666666666,5.8,1
1.29,14.366666666666667,11.3,0
2.43,22.083333333333332,15.3,0
1.08,17.516666666666666,12.3,0
23.67,39.883333333333326,67.8,1
16.2,39.883333333333326,47.8,1
0.8,5.666666666666667,6.8,0
2.3,10.483333333333333,10.8,0
3.9,21.0,18.3,0
4.39,22.683333333333334,17.8,1
0.75,2.816666666666667,5.3,0
0.42,2.3333333333333335,5.3,0
1.4,6.683333333333334,8.299999999999999,0
4.44,17.9,16.8,0
4.8,23.783333333333335,20.3,0
2.1,10.416666666666666,11.3,0
19.4,32.0,54.3,0
0.49,14.416666666666666,11.3,1
16.7,36.1,50.8,0
1.95,19.6,13.8,0
1.2,14.216666666666667,10.8,1
1.61,11.1,9.8,1
1.62,9.416666666666666,9.8,0
3.3,12.633333333333333,13.3,0
2.9,15.833333333333334,14.8,1
4.9,30.733333333333334,25.3,1
0.97,6.783333333333333,6.8,1
1.91,9.5,9.8,0
1.8,15.1,12.3,0
2.61,15.4,13.3,0
7.06,30.05,26.8,0
2.22,8.833333333333334,10.3,0
0.86,6.516666666666667,6.8,1
9.55,33.86666666666667,33.8,1
5.0,9.85,16.3,1
5.22,21.166666666666668,19.8,1
0.78,4.916666666666667,7.3,1
2.1,14.466666666666667,12.3,0
2.6,19.65,15.8,1
6.34,25.716666666666665,23.3,0
3.17,16.05,13.8,0
1.2,8.133333333333333,8.3,0
11.88,30.95,35.8,0
5.2,15.133333333333333,18.3,0
0.6,12.05,9.3,0
0.4,0.9833333333333333,4.3,0
5.4,26.4,22.8,0
0.4,4.066666666666666,5.3,0
10.2,24.683333333333334,31.8,0
1.24,5.433333333333334,7.3,0
1.74,10.183333333333334,9.3,0
1.32,7.8,8.8,1
0.89,5.783333333333333,6.3,1
0.6,6.466666666666667,7.3,1
1.79,8.816666666666666,9.8,1
0.9,5.166666666666667,6.8,0
0.5,4.4,5.3,0
4.8,39.883333333333326,28.8,1
8.69,24.033333333333335,28.300000000000004,0
4.65,19.566666666666666,18.8,0
0.04,0.1,3.8,0
1.56,14.283333333333333,11.8,0
1.1,5.633333333333334,6.800000000000001,0
1.0,5.283333333333333,6.8,0
0.9,4.733333333333333,6.3,0
0.69,3.7666666666666666,5.300000000000001,1
8.8,39.883333333333326,33.800000000000004,0
2.21,20.333333333333332,14.3,0
1.43,25.766666666666666,17.8,1
1.65,23.816666666666666,16.3,1
1.59,8.2,9.3,0
0.81,6.25,7.800000000000001,1
0.82,4.8,6.3,1
1.93,10.633333333333333,11.3,1
0.8,8.05,7.3,0
1.52,7.466666666666667,9.3,1
1.8,12.25,10.3,0
1.87,10.2,9.8,0
1.8,9.2,9.3,1
12.6,34.4,39.3,0
0.8,3.9833333333333334,6.800000000000001,1
1.6,15.366666666666667,11.8,0
0.8,5.416666666666667,6.800000000000001,0
3.56,15.233333333333333,14.8,0
5.53,33.65,26.8,0
3.69,23.683333333333334,18.3,0
2.3,22.65,16.8,1
3.33,20.55,17.3,1
1.2,19.35,12.8,0
0.3,6.566666666666666,6.3,0
2.2,10.983333333333333,10.8,0
3.82,28.666666666666668,21.3,0
0.8,3.316666666666667,5.3,0
0.7,6.266666666666667,7.3,0
2.32,14.083333333333334,12.3,0
2.2,14.2,12.3,0
11.49,21.2,32.800000000000004,1
3.37,16.983333333333334,15.8,0
1.1,6.733333333333333,7.8,0
1.5,7.55,9.3,1
0.85,4.683333333333334,6.3,0
0.89,2.183333333333333,5.3,0
0.9,5.133333333333334,6.8,0
1.8,8.183333333333334,8.8,1
1.8,12.033333333333333,10.3,1
0.82,3.7,5.8,0
1.5,13.883333333333333,11.3,0
4.9,29.0,21.8,0
1.79,17.05,13.8,1
1.4,7.833333333333333,8.8,0
1.06,5.45,6.8,0
1.0,10.2,9.3,0
1.2,11.55,9.3,0
0.67,6.983333333333333,6.8,0
2.3,21.133333333333333,15.3,0
9.2,25.45,29.8,0
2.13,9.533333333333333,11.3,1
2.0,15.433333333333334,12.8,0
1.04,5.766666666666667,6.8,0
0.7,5.566666666666666,6.3,0
1.57,7.0,7.8,0
1.43,25.033333333333335,16.8,1
0.8,7.516666666666667,7.3,0
0.8,4.083333333333333,5.8,0
2.6,17.3,13.8,0
2.21,17.85,13.3,0
1.74,10.666666666666666,10.3,0
0.39,5.5,5.8,0
0.5,9.25,7.8,0
3.2,10.166666666666666,12.8,0
2.62,14.816666666666666,12.8,1
0.29,8.883333333333333,7.3,0
1.7,18.55,13.3,0
3.49,13.35,13.8,0
3.53,12.166666666666666,14.8,0
1.0,8.1,9.3,1
1.43,11.833333333333334,10.3,0
16.51,30.366666666666667,47.3,0
1.0,4.666666666666667,7.3,1
1.54,15.783333333333333,12.3,0
2.3,12.95,12.8,1
2.73,10.166666666666666,11.8,0
9.6,26.066666666666666,30.800000000000004,0
2.9,11.933333333333334,12.8,0
1.02,10.4,9.3,0
2.96,16.933333333333334,15.3,1
3.5,15.933333333333334,15.3,0
4.76,25.1,20.3,1
4.7,16.516666666666666,16.3,0
0.84,4.966666666666667,7.3,1
2.79,17.85,14.3,0
0.89,8.116666666666667,7.8,0
1.01,7.416666666666667,7.299999999999999,1
1.78,14.033333333333333,11.3,1
1.0,6.083333333333333,7.8,0
0.07,0.38333333333333336,3.8,0
3.4,22.05,16.8,0
1.9,25.333333333333332,17.8,1
4.27,21.016666666666666,18.3,0
3.05,15.083333333333334,13.8,0
0.48,3.7333333333333334,5.3,1
2.0,12.0,11.3,0
3.4,18.033333333333335,14.8,1
0.81,12.95,9.8,0
1.95,12.3,11.3,0
0.85,11.55,9.3,0
9.7,39.883333333333326,41.3,0
0.97,7.283333333333333,7.3,0
2.2,15.15,12.3,0
2.4,14.083333333333334,12.8,0
0.8,6.5,6.8,1
2.6,16.666666666666668,14.8,1
0.9,5.783333333333333,7.3,1
0.21,1.1166666666666667,4.3,0
0.84,6.083333333333333,7.799999999999999,1
0.9,5.516666666666667,7.3,0
0.97,5.016666666666667,6.8,0
0.3,1.7333333333333334,4.8,0
1.7,8.85,9.8,0
0.6,2.8666666666666667,4.8,1
0.9,4.283333333333333,6.3,0
2.0,9.716666666666667,10.3,0
1.5,9.55,9.3,0
1.34,6.4,8.3,0
2.95,16.183333333333334,13.8,0
1.8,11.766666666666667,10.8,0
5.97,18.2,20.8,0
0.7,5.483333333333333,6.3,0
0.8,3.283333333333333,6.3,0
0.69,16.733333333333334,11.3,1
0.57,5.483333333333333,6.3,0
1.07,7.483333333333333,7.799999999999999,1
0.5,4.166666666666667,5.8,0
1.34,11.0,10.3,1
12.5,31.433333333333334,37.8,1
1.44,9.266666666666667,9.3,0
1.3,6.0,7.8,0
0.9,5.416666666666667,6.8,1
2.0,11.966666666666667,11.3,0
0.9,3.8833333333333333,6.3,0
1.9,7.033333333333333,9.3,0
3.03,12.466666666666667,13.3,0
0.9,3.7666666666666666,5.8,1
1.26,7.383333333333334,7.3,0
1.1,8.516666666666667,8.8,0
3.7,26.183333333333334,20.3,1
1.7,14.116666666666667,11.3,1
0.61,2.9166666666666665,5.3,0
0.4,2.316666666666667,4.8,0
1.37,10.433333333333334,9.8,0
0.7,6.45,6.800000000000001,1
2.05,8.716666666666667,10.3,0
0.99,6.45,7.3,0
2.94,14.05,13.8,0
2.13,7.9,9.8,0
1.76,8.6,9.8,0
1.49,11.766666666666667,10.8,1
4.3,15.316666666666666,16.8,0
1.7,11.233333333333333,10.8,1
1.5,18.066666666666666,13.3,1
2.64,20.883333333333333,15.3,0
0.96,3.1333333333333333,5.8,0
1.3,7.983333333333333,9.3,1
0.8,2.9166666666666665,5.3,1
1.8,20.933333333333334,14.8,0
2.73,7.316666666666666,10.8,0
0.41,13.033333333333333,9.8,0
1.86,12.633333333333333,10.8,1
1.4,11.466666666666667,10.8,1
2.8,15.783333333333333,13.8,0
18.8,39.883333333333326,65.3,0
3.75,26.8,19.3,1
1.33,9.8,8.8,0
2.6,22.033333333333335,15.3,0
9.85,35.06666666666667,34.8,0
1.49,12.3,10.3,0
1.17,5.5,7.3,0
1.6,9.516666666666667,9.3,0
7.3,22.85,25.3,0
2.49,11.166666666666666,12.3,0
1.5,16.483333333333334,12.8,0
